Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST00907,46,Female,Kuwait City,Desktop,Direct,4,Yes,Evening,27.71,8,Electronics,None,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00908,33,Female,Dubai,Mobile,Paid Search,4,Yes,Morning,63.3,16,Home & Kitchen,None,No,BNPL,2.0,Yes,Cart,No,
CUST00909,34,Male,Dubai,Desktop,Direct,4,Yes,Evening,25.91,8,Beauty,None,Yes,BNPL,2.0,Yes,None,Yes,119.98
CUST00910,51,Female,Abu Dhabi,Desktop,Email,3,Yes,Afternoon,19.43,4,Sports,Apparel,Yes,Credit/Debit Card,11.0,Yes,Cart,No,
CUST00911,38,Female,Riyadh,Desktop,Referral,1,Yes,Night,38.98,7,Apparel,None,No,Credit/Debit Card,4.0,Yes,Cart,No,
CUST00912,51,Female,Riyadh,Desktop,Social Media,1,No,Night,21.72,5,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST00913,41,Female,Dubai,Mobile,Paid Search,2,Yes,Evening,14.05,8,Apparel,None,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00914,46,Male,Sharjah,Mobile,Social Media,1,No,Night,28.61,5,Apparel,Toys,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00915,51,Male,Dubai,Desktop,Referral,3,Yes,Morning,66.42,16,Books,None,Yes,Credit/Debit Card,2.0,Yes,None,Yes,32.6
CUST00916,54,Male,Muscat,Desktop,Social Media,4,Yes,Morning,16.86,4,Grocery,None,No,Credit/Debit Card,2.0,Yes,None,Yes,56.25
CUST00917,18,Male,Abu Dhabi,Tablet,Organic,2,Yes,Night,12.98,5,Beauty,Grocery,Yes,BNPL,,No,Product Page,No,
CUST00918,46,Female,Muscat,Tablet,Social Media,1,No,Evening,35.23,6,Apparel,None,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00919,57,Male,Abu Dhabi,Mobile,Social Media,5,Yes,Evening,63.7,13,Sports,Apparel,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00920,48,Male,Doha,Mobile,Paid Search,1,No,Night,13.68,2,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00921,40,Male,Dubai,Mobile,Organic,3,Yes,Evening,21.57,4,Electronics,None,Yes,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST00922,51,Male,Riyadh,Desktop,Email,2,Yes,Morning,26.48,7,Beauty,Apparel,Yes,Digital Wallet,4.0,Yes,None,Yes,65.42
CUST00923,60,Female,Abu Dhabi,Mobile,Paid Search,1,No,Afternoon,17.45,3,Apparel,None,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST00924,45,Female,Kuwait City,Desktop,Direct,3,Yes,Morning,11.13,4,Grocery,None,No,BNPL,3.0,Yes,Checkout,No,
CUST00925,47,Male,Abu Dhabi,Mobile,Organic,4,Yes,Evening,25.58,6,Apparel,None,No,Cash on Delivery,,No,Product Page,No,
CUST00926,18,Male,Sharjah,Mobile,Organic,3,Yes,Evening,22.16,4,Apparel,Beauty,No,Cash on Delivery,3.0,Yes,Payment Gateway,No,
CUST00927,25,Male,Sharjah,Mobile,Organic,2,Yes,Night,21.69,4,Beauty,Apparel,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST00928,47,Male,Muscat,Mobile,Social Media,1,No,Night,13.92,4,Sports,None,No,Digital Wallet,,No,Product Page,No,
CUST00929,27,Female,Riyadh,Mobile,Social Media,1,No,Afternoon,13.16,4,Home & Kitchen,None,No,Cash on Delivery,,No,Product Page,No,
CUST00930,46,Male,Abu Dhabi,Mobile,Email,5,Yes,Morning,13.04,4,Electronics,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00931,25,Female,Doha,Mobile,Social Media,4,Yes,Evening,8.6,2,Sports,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00932,28,Female,Riyadh,Mobile,Social Media,1,No,Night,24.16,5,Apparel,None,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00933,36,Male,London,Desktop,Paid Search,1,No,Afternoon,34.46,8,Electronics,None,No,Digital Wallet,1.0,Yes,None,Yes,294.74
CUST00934,34,Male,Muscat,Desktop,Email,5,Yes,Evening,18.82,7,Beauty,None,Yes,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00935,50,Other,Riyadh,Mobile,Social Media,3,Yes,Evening,7.89,3,Electronics,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00936,40,Female,Abu Dhabi,Desktop,Social Media,2,Yes,Afternoon,30.02,7,Grocery,Home & Kitchen,No,Digital Wallet,5.0,Yes,Payment Gateway,No,
CUST00937,29,Male,Kuwait City,Mobile,Paid Search,1,No,Night,15.15,2,Beauty,Apparel,No,Digital Wallet,,No,Product Page,No,
CUST00938,32,Female,Riyadh,Mobile,Referral,1,No,Morning,11.05,3,Toys,Books,Yes,Cash on Delivery,2.0,Yes,Cart,No,
CUST00939,40,Female,Mumbai,Mobile,Social Media,2,Yes,Evening,26.74,5,Apparel,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST00940,38,Male,Dubai,Mobile,Organic,2,Yes,Morning,14.63,3,Grocery,Toys,No,BNPL,3.0,Yes,None,Yes,66.21
CUST00941,43,Female,Dubai,Desktop,Organic,3,Yes,Night,43.55,7,Electronics,Sports,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00942,46,Male,Dubai,Mobile,Email,4,Yes,Evening,13.6,4,Electronics,None,No,BNPL,,No,Product Page,No,
CUST00943,51,Female,Riyadh,Tablet,Social Media,2,Yes,Night,9.25,6,Electronics,Home & Kitchen,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00944,44,Other,London,Mobile,Email,3,Yes,Morning,14.25,4,Home & Kitchen,None,Yes,Digital Wallet,,No,Product Page,No,
CUST00945,38,Female,Dubai,Mobile,Social Media,1,No,Afternoon,7.64,4,Electronics,None,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST00946,33,Male,Doha,Desktop,Social Media,2,Yes,Evening,20.75,5,Home & Kitchen,None,No,BNPL,,No,Product Page,No,
CUST00947,57,Male,Riyadh,Mobile,Organic,3,Yes,Afternoon,30.13,7,Apparel,None,Yes,BNPL,2.0,Yes,Payment Gateway,No,
CUST00948,40,Female,Doha,Mobile,Email,6,Yes,Evening,21.05,5,Apparel,None,Yes,Digital Wallet,3.0,Yes,None,Yes,121.78
CUST00949,43,Female,Dubai,Mobile,Organic,4,Yes,Evening,9.78,1,Beauty,None,Yes,Digital Wallet,,No,Product Page,No,
CUST00950,34,Female,Muscat,Mobile,Direct,3,Yes,Morning,6.45,3,Electronics,None,No,Digital Wallet,2.0,Yes,Cart,No,
CUST00951,34,Other,Dubai,Mobile,Social Media,2,Yes,Night,27.6,7,Sports,Books,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00952,30,Female,Kuwait City,Mobile,Direct,4,Yes,Night,24.36,5,Home & Kitchen,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST00953,39,Male,Dubai,Mobile,Paid Search,2,Yes,Night,31.38,9,Books,None,No,Credit/Debit Card,3.0,Yes,None,Yes,59.09
CUST00954,32,Male,Sharjah,Mobile,Organic,7,Yes,Afternoon,15.64,3,Apparel,Toys,Yes,Cash on Delivery,,No,Product Page,No,
CUST00955,34,Male,Muscat,Mobile,Organic,3,Yes,Afternoon,28.52,11,Toys,Books,No,Cash on Delivery,2.0,Yes,Checkout,No,
CUST00956,49,Female,Dubai,Mobile,Social Media,2,Yes,Afternoon,10.72,4,Home & Kitchen,Beauty,Yes,BNPL,3.0,Yes,Payment Gateway,No,
CUST00957,26,Female,Dubai,Mobile,Social Media,1,No,Afternoon,17.89,5,Grocery,None,No,Digital Wallet,3.0,Yes,Cart,No,
CUST00958,31,Female,Doha,Mobile,Social Media,1,No,Evening,8.3,6,Electronics,None,Yes,Digital Wallet,1.0,Yes,Checkout,No,
CUST00959,43,Male,Sharjah,Mobile,Paid Search,2,Yes,Night,9.81,1,Beauty,None,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST00960,43,Male,Sharjah,Mobile,Social Media,1,No,Morning,14.67,4,Sports,None,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST00961,18,Male,Dubai,Mobile,Paid Search,2,Yes,Afternoon,17.89,4,Electronics,None,Yes,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00962,47,Male,Dubai,Mobile,Organic,3,Yes,Morning,35.61,8,Home & Kitchen,None,Yes,BNPL,2.0,Yes,Checkout,No,
CUST00963,39,Male,Abu Dhabi,Mobile,Paid Search,2,Yes,Afternoon,8.02,3,Sports,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00964,50,Male,Dubai,Mobile,Paid Search,3,Yes,Morning,28.79,6,Home & Kitchen,None,No,Digital Wallet,1.0,Yes,Checkout,No,
CUST00965,35,Male,Cairo,Mobile,Paid Search,2,Yes,Evening,15.98,6,Electronics,None,No,Cash on Delivery,1.0,Yes,Cart,No,
CUST00966,47,Female,Dubai,Desktop,Social Media,2,Yes,Evening,35.66,9,Beauty,Apparel,No,BNPL,2.0,Yes,Checkout,No,
CUST00967,62,Male,Sharjah,Mobile,Email,5,Yes,Morning,37.75,9,Electronics,Sports,No,Cash on Delivery,,No,Product Page,No,
CUST00968,39,Female,Dubai,Mobile,Direct,2,Yes,Morning,3.93,2,Sports,Books,No,Credit/Debit Card,,No,Product Page,No,
CUST00969,35,Female,Dubai,Mobile,Paid Search,4,Yes,Evening,30.9,5,Electronics,None,No,Digital Wallet,,No,Product Page,No,
CUST00970,46,Female,Riyadh,Mobile,Organic,4,Yes,Afternoon,38.7,9,Electronics,None,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00971,36,Female,Riyadh,Mobile,Organic,3,Yes,Morning,9.2,3,Apparel,Beauty,Yes,BNPL,2.0,Yes,Checkout,No,
CUST00972,32,Male,Dubai,Desktop,Organic,3,Yes,Night,17.76,3,Beauty,Grocery,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST00973,39,Male,Dubai,Desktop,Organic,2,Yes,Afternoon,38.09,10,Grocery,None,No,BNPL,4.0,Yes,None,Yes,92.45
CUST00974,38,Female,Dubai,Desktop,Paid Search,2,Yes,Evening,19.86,2,Electronics,None,Yes,BNPL,3.0,Yes,None,Yes,333.21
CUST00975,41,Female,Dubai,Desktop,Social Media,1,No,Night,10.01,7,Electronics,Books,No,BNPL,,No,Product Page,No,
CUST00976,54,Other,Riyadh,Mobile,Social Media,2,Yes,Evening,40.81,9,Apparel,Toys,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00977,38,Female,Dubai,Mobile,Paid Search,2,Yes,Night,16.62,3,Sports,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST00978,29,Male,Sharjah,Mobile,Organic,2,Yes,Night,9.44,4,Home & Kitchen,None,No,Cash on Delivery,,No,Product Page,No,
CUST00979,63,Male,Doha,Mobile,Social Media,2,Yes,Afternoon,8.05,4,Apparel,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST00980,24,Female,Muscat,Mobile,Paid Search,1,No,Night,28.05,4,Home & Kitchen,Beauty,Yes,BNPL,,No,Product Page,No,
CUST00981,41,Male,London,Desktop,Social Media,3,Yes,Afternoon,16.69,7,Apparel,Sports,Yes,Credit/Debit Card,3.0,Yes,None,Yes,109.93
CUST00982,27,Male,Abu Dhabi,Desktop,Email,11,Yes,Morning,19.41,3,Apparel,Beauty,Yes,Digital Wallet,,No,Product Page,No,
CUST00983,47,Female,Dubai,Mobile,Email,7,Yes,Evening,27.47,6,Apparel,None,Yes,Digital Wallet,4.0,Yes,None,Yes,142.53
CUST00984,50,Male,Dubai,Mobile,Organic,2,Yes,Night,16.75,3,Sports,None,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00985,32,Male,Kuwait City,Mobile,Social Media,1,No,Night,4.49,3,Books,None,Yes,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST00986,47,Female,Mumbai,Desktop,Organic,3,Yes,Morning,39.35,5,Beauty,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST00987,29,Female,Sharjah,Desktop,Social Media,1,No,Evening,35.98,6,Apparel,Sports,Yes,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST00988,28,Male,Abu Dhabi,Tablet,Paid Search,2,Yes,Evening,21.43,5,Home & Kitchen,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00989,23,Female,Abu Dhabi,Mobile,Social Media,2,Yes,Afternoon,5.45,1,Electronics,None,Yes,Digital Wallet,,No,Product Page,No,
CUST00990,42,Female,Abu Dhabi,Mobile,Organic,2,Yes,Night,60.11,14,Beauty,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST00991,46,Male,Dubai,Mobile,Organic,3,Yes,Afternoon,150.56548654515606,33,Home & Kitchen,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00992,45,Male,Riyadh,Mobile,Direct,3,Yes,Afternoon,35.28,10,Books,None,No,Credit/Debit Card,,No,Product Page,No,
CUST00993,34,Male,Dubai,Desktop,Email,4,Yes,Morning,30.09,6,Electronics,None,Yes,BNPL,3.0,Yes,Cart,No,
CUST00994,29,Female,Dubai,Tablet,Paid Search,2,Yes,Afternoon,15.23,4,Beauty,None,Yes,BNPL,4.0,Yes,None,Yes,122.84
CUST00995,26,Male,Doha,Mobile,Paid Search,3,Yes,Evening,20.41,6,Beauty,None,No,Cash on Delivery,,No,Product Page,No,
CUST00996,38,Other,Dubai,Mobile,Paid Search,1,No,Afternoon,4.89,2,Apparel,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST00997,60,Female,Dubai,Mobile,Email,3,Yes,Evening,18.17,5,Beauty,None,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST00998,49,Female,Abu Dhabi,Desktop,Organic,4,Yes,Morning,17.49,6,Books,Electronics,Yes,Cash on Delivery,,No,Product Page,No,
CUST00999,51,Female,Cairo,Mobile,Referral,2,Yes,Evening,20.83,8,Books,None,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01000,43,Female,Kuwait City,Mobile,Social Media,5,Yes,Night,17.49,4,Beauty,None,No,Digital Wallet,,No,Product Page,No,
CUST01001,63,Male,Dubai,Mobile,Email,19,Yes,Morning,13.13,7,Electronics,Books,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01002,26,Male,Sharjah,Mobile,Organic,3,Yes,Evening,11.54,3,Books,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01003,42,Female,Dubai,Tablet,Direct,5,Yes,Evening,17.41,6,Beauty,Grocery,No,BNPL,,No,Product Page,No,
CUST01004,53,Male,Riyadh,Mobile,Organic,3,Yes,Evening,11.96,3,Apparel,None,Yes,Cash on Delivery,3.0,Yes,None,Yes,103.21
CUST01005,27,Male,Doha,Mobile,Organic,3,Yes,Evening,8.86,1,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01006,37,Female,Muscat,Mobile,Organic,4,Yes,Night,68.5,17,Electronics,None,No,BNPL,2.0,Yes,None,Yes,458.22
CUST01007,39,Female,Sharjah,Mobile,Organic,4,Yes,Night,150.56548654515606,50,Electronics,Home & Kitchen,No,Digital Wallet,4.0,Yes,Payment Gateway,No,
CUST01008,31,Male,Mumbai,Desktop,Social Media,1,No,Afternoon,11.68,5,Beauty,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01009,25,Female,Mumbai,Mobile,Paid Search,1,No,Evening,2.83,3,Electronics,None,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01010,59,Male,Cairo,Mobile,Paid Search,1,No,Morning,93.77762114486134,50,Electronics,None,No,Cash on Delivery,1.0,Yes,None,Yes,369.03
CUST01011,28,Female,Riyadh,Desktop,Social Media,1,No,Morning,18.68,6,Apparel,None,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01012,32,Male,Abu Dhabi,Mobile,Organic,4,Yes,Afternoon,28.93,4,Home & Kitchen,None,No,BNPL,9.0,Yes,Payment Gateway,No,
CUST01013,33,Female,Abu Dhabi,Desktop,Paid Search,1,No,Night,12.77,5,Electronics,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01014,35,Male,Dubai,Mobile,Social Media,1,No,Evening,5.31,1,Electronics,None,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01015,38,Female,Dubai,Mobile,Social Media,1,No,Afternoon,16.24,4,Electronics,None,No,Digital Wallet,,No,Product Page,No,
CUST01016,48,Male,Doha,Desktop,Organic,7,Yes,Morning,30.25,9,Beauty,None,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01017,48,Male,Riyadh,Desktop,Paid Search,2,Yes,Night,11.58,5,Electronics,None,Yes,Cash on Delivery,3.0,Yes,None,Yes,333.15
CUST01018,56,Male,Cairo,Mobile,Paid Search,1,No,Afternoon,34.37,7,Home & Kitchen,None,Yes,Cash on Delivery,2.0,Yes,None,Yes,132.37
CUST01019,40,Male,Dubai,Mobile,Paid Search,3,Yes,Afternoon,4.94,1,Electronics,Home & Kitchen,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01020,57,Male,Dubai,Mobile,Paid Search,1,Yes,Night,20.4,6,Electronics,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01021,35,Male,Kuwait City,Mobile,Email,2,Yes,Evening,24.16,5,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,None,Yes,113.3
CUST01022,41,Female,Abu Dhabi,Mobile,Social Media,3,Yes,Afternoon,102.79143332242889,51,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01023,37,Female,Dubai,Desktop,Organic,4,Yes,Afternoon,21.03,5,Electronics,Books,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01024,48,Male,Mumbai,Mobile,Organic,4,Yes,Night,28.38,8,Apparel,None,Yes,Cash on Delivery,3.0,Yes,Checkout,No,
CUST01025,32,Female,Kuwait City,Mobile,Referral,1,No,Night,17.84,5,Apparel,Beauty,No,Cash on Delivery,,No,Product Page,No,
CUST01026,54,Male,Abu Dhabi,Mobile,Paid Search,21,Yes,Morning,18.25,7,Beauty,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01027,37,Female,Muscat,Mobile,Paid Search,2,Yes,Afternoon,9.13,5,Electronics,None,No,BNPL,2.0,Yes,Cart,No,
CUST01028,41,Male,Doha,Desktop,Paid Search,2,Yes,Afternoon,11.83,3,Books,None,No,BNPL,3.0,Yes,None,Yes,54.46
CUST01029,31,Female,Kuwait City,Mobile,Paid Search,1,No,Evening,9.61,5,Sports,None,Yes,Digital Wallet,,No,Product Page,No,
CUST01030,38,Male,Muscat,Mobile,Organic,4,Yes,Evening,15.14,4,Sports,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01031,35,Other,Dubai,Tablet,Paid Search,26,Yes,Afternoon,34.79,8,Apparel,Toys,Yes,BNPL,,No,Product Page,No,
CUST01032,41,Male,Riyadh,Mobile,Paid Search,1,No,Evening,13.58,3,Sports,Electronics,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01033,58,Male,Dubai,Mobile,Direct,2,Yes,Evening,25.82,7,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01034,60,Male,Dubai,Mobile,Organic,3,Yes,Evening,11.13,4,Electronics,None,Yes,Digital Wallet,2.0,Yes,None,Yes,390.07
CUST01035,51,Female,Cairo,Tablet,Paid Search,1,No,Night,2.79,2,Electronics,None,No,Cash on Delivery,2.0,Yes,Cart,No,
CUST01036,22,Female,Sharjah,Tablet,Paid Search,1,No,Afternoon,10.57,1,Grocery,Home & Kitchen,No,Digital Wallet,,No,Product Page,No,
CUST01037,41,Female,Doha,Mobile,Paid Search,1,No,Afternoon,4.38,1,Apparel,Beauty,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01038,27,Female,Muscat,Mobile,Direct,4,Yes,Evening,16.3,3,Books,None,No,Cash on Delivery,,No,Product Page,No,
CUST01039,39,Female,London,Desktop,Email,4,Yes,Evening,17.24,5,Apparel,None,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST01040,30,Female,Muscat,Mobile,Email,3,Yes,Morning,25.29,7,Books,Electronics,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01041,40,Male,Sharjah,Mobile,Direct,4,Yes,Night,8.24,4,Books,None,No,Digital Wallet,,No,Product Page,No,
CUST01042,58,Female,Abu Dhabi,Desktop,Social Media,2,Yes,Morning,24.15,5,Books,None,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01043,44,Male,Dubai,Mobile,Paid Search,1,No,Morning,6.02,3,Home & Kitchen,None,No,Digital Wallet,,No,Product Page,No,
CUST01044,33,Female,Abu Dhabi,Mobile,Social Media,1,No,Afternoon,2.74,1,Books,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01045,33,Female,Abu Dhabi,Desktop,Organic,9,Yes,Night,36.4,10,Grocery,None,No,Credit/Debit Card,3.0,Yes,None,Yes,38.63
CUST01046,51,Female,Riyadh,Mobile,Direct,3,Yes,Evening,9.6,2,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01047,44,Female,Doha,Mobile,Social Media,1,No,Morning,36.53,10,Apparel,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01048,52,Female,Mumbai,Mobile,Organic,4,Yes,Night,15.15,4,Beauty,None,Yes,Cash on Delivery,,No,Product Page,No,
CUST01049,44,Female,Doha,Mobile,Direct,4,Yes,Evening,10.06,5,Apparel,None,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01050,38,Male,Riyadh,Mobile,Paid Search,1,No,Night,9.71,3,Beauty,Grocery,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01051,45,Male,Abu Dhabi,Mobile,Direct,2,Yes,Afternoon,10.47,3,Electronics,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01052,39,Female,Dubai,Desktop,Paid Search,1,No,Morning,15.74,3,Home & Kitchen,Toys,Yes,Cash on Delivery,,No,Product Page,No,
CUST01053,38,Other,Abu Dhabi,Desktop,Social Media,1,No,Evening,20.94,8,Electronics,None,Yes,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01054,32,Male,Kuwait City,Mobile,Paid Search,5,Yes,Evening,21.73,7,Apparel,None,Yes,Digital Wallet,3.0,Yes,None,Yes,111.54
CUST01055,32,Male,Dubai,Desktop,Organic,3,Yes,Evening,22.25,6,Apparel,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01056,44,Male,Doha,Desktop,Organic,4,Yes,Evening,14.66,4,Sports,None,No,Credit/Debit Card,,No,Product Page,No,
CUST01057,34,Male,Riyadh,Desktop,Social Media,1,No,Night,52.93,11,Electronics,Books,Yes,BNPL,,No,Product Page,No,
CUST01058,36,Female,Dubai,Mobile,Direct,3,Yes,Afternoon,12.11,4,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST01059,51,Female,Dubai,Desktop,Organic,5,Yes,Evening,21.79,5,Sports,Books,No,Credit/Debit Card,3.0,Yes,None,Yes,157.07
CUST01060,29,Female,Sharjah,Mobile,Organic,4,Yes,Afternoon,20.18,5,Home & Kitchen,None,Yes,Credit/Debit Card,3.0,Yes,None,Yes,213.75
CUST01061,38,Female,Abu Dhabi,Mobile,Paid Search,2,Yes,Morning,12.65,5,Electronics,None,Yes,BNPL,2.0,Yes,None,Yes,452.15
CUST01062,51,Female,Kuwait City,Mobile,Direct,5,Yes,Afternoon,4.14,2,Electronics,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST01063,42,Male,Doha,Desktop,Paid Search,1,No,Evening,22.45,6,Home & Kitchen,Toys,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01064,40,Male,Riyadh,Mobile,Paid Search,1,No,Night,6.32,4,Electronics,None,No,BNPL,,No,Product Page,No,
CUST01065,45,Male,Muscat,Mobile,Paid Search,1,No,Afternoon,9.4,2,Home & Kitchen,None,No,Digital Wallet,,No,Product Page,No,
CUST01066,40,Male,Riyadh,Desktop,Social Media,26,Yes,Afternoon,56.58,5,Grocery,Beauty,Yes,Cash on Delivery,4.0,Yes,None,Yes,53.63
CUST01067,36,Male,Mumbai,Desktop,Direct,3,Yes,Morning,33.58,7,Electronics,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01068,23,Male,Dubai,Desktop,Paid Search,3,Yes,Night,52.37,12,Home & Kitchen,None,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01069,46,Male,Doha,Mobile,Social Media,5,Yes,Night,10.29,4,Grocery,Home & Kitchen,No,Digital Wallet,4.0,Yes,None,Yes,63.12
CUST01070,25,Male,Abu Dhabi,Mobile,Email,3,Yes,Night,30.81,6,Books,None,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01071,46,Female,Dubai,Mobile,Organic,5,Yes,Night,25.02,12,Sports,Electronics,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01072,22,Male,Dubai,Mobile,Email,3,Yes,Morning,18.75,5,Sports,None,Yes,BNPL,,No,Product Page,No,
CUST01073,30,Female,Riyadh,Mobile,Paid Search,1,No,Morning,6.68,3,Apparel,Beauty,No,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01074,42,Male,Dubai,Mobile,Organic,4,Yes,Evening,37.49,7,Books,None,Yes,Digital Wallet,3.0,Yes,Checkout,No,
CUST01075,36,Female,Dubai,Desktop,Paid Search,26,Yes,Morning,13.1,1,Grocery,None,Yes,Credit/Debit Card,4.0,Yes,None,Yes,66.61
CUST01076,34,Female,Mumbai,Mobile,Referral,1,No,Morning,13.59,1,Home & Kitchen,Grocery,No,BNPL,,No,Product Page,No,
CUST01077,60,Female,Kuwait City,Mobile,Organic,4,Yes,Afternoon,36.79,10,Apparel,Beauty,Yes,BNPL,3.0,Yes,Checkout,No,
CUST01078,48,Female,Kuwait City,Desktop,Organic,5,Yes,Evening,17.58,6,Apparel,Beauty,No,Credit/Debit Card,13.0,Yes,Cart,No,
CUST01079,23,Male,Kuwait City,Mobile,Paid Search,1,No,Evening,5.1,2,Apparel,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST01080,53,Male,Mumbai,Mobile,Paid Search,1,No,Afternoon,60.0,11,Electronics,Sports,No,Cash on Delivery,,No,Product Page,No,
CUST01081,43,Male,Riyadh,Desktop,Paid Search,19,Yes,Evening,13.16,3,Home & Kitchen,None,Yes,Credit/Debit Card,3.0,Yes,None,Yes,126.19
CUST01082,38,Male,Dubai,Mobile,Social Media,3,Yes,Afternoon,46.73,12,Home & Kitchen,Toys,No,Digital Wallet,,No,Product Page,No,
CUST01083,46,Male,Muscat,Mobile,Social Media,1,No,Night,11.68,3,Home & Kitchen,None,No,BNPL,2.0,Yes,None,Yes,246.1
CUST01084,37,Female,Kuwait City,Mobile,Email,2,Yes,Evening,14.34,3,Electronics,Books,Yes,Credit/Debit Card,4.0,Yes,None,Yes,382.96
CUST01085,48,Female,Abu Dhabi,Mobile,Paid Search,1,No,Afternoon,9.38,2,Sports,Electronics,No,Cash on Delivery,,No,Product Page,No,
CUST01086,29,Female,Sharjah,Mobile,Email,2,Yes,Evening,18.6,4,Electronics,None,Yes,Credit/Debit Card,2.0,Yes,None,Yes,291.43
CUST01087,70,Female,Abu Dhabi,Desktop,Paid Search,3,Yes,Evening,20.715,10,Electronics,None,No,Credit/Debit Card,2.0,Yes,Cart,No,
